,e1,p1,o1,e2,p2,o2,equals
387,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/type,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Federation_science_vessel,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/type,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Survey_vessel,FALSE
388,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/defenses,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Deflector_shield,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/defense,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Deflector_shield,TRUE
389,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,"USS Equinox, dorsal aft.jpg",http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,Nova Class Refit.jpg,FALSE
390,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,Nova class MSD.jpg,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,Nova Class Refit.jpg,FALSE
391,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/crew,78,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/crew,24,FALSE
392,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/crew,78,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/crew,75,TRUE
393,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/crew,78,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Nova_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/crew,610,FALSE
394,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sonak,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,Male,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sonak,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/gender,Male,TRUE
395,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sonak,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vulcan,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sonak,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/species,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Vulcan,TRUE
396,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sonak,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/actor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jon_Rashad_Kamal,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sonak,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/actor,Jon Rashad Kamal,TRUE
397,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sonak,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/rank,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Commander,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sonak,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/rank,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Commander,TRUE
398,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/James_T._Kirk_(mirror),http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gender,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/James_T._Kirk_(mirror),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/gender,male,FALSE
399,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/James_T._Kirk_(mirror),http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/actor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/William_Shatner,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/James_T._Kirk_(mirror),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/actor,William Shatner,TRUE
400,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IKS_Maht-H%27a,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,IKS Maht-H'a,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/IKS_Maht-H%27a,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/name,IKS Maht-H'a,TRUE
401,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,Ro Laren.jpg,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,RoLaren.jpg,FALSE
402,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,Ro Laren.jpg,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,ro_maquis.jpg,FALSE
403,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,Female,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/gender,female,TRUE
404,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/father,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ro_Gale,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/father,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ro_Gale,Unknown
405,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Bajoran,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/species,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Bajoran,TRUE
406,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/mother,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ro_Talia,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/mother,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ro_Talia,Unknown
407,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/actor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Michelle_Forbes,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/actor,Michelle Forbes,TRUE
408,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/actor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Megan_Parlen,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/actor,Michelle Forbes,FALSE
409,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/rank,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Lieutenant,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ro_Laren,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/rank,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Lieutenant,TRUE
410,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Hathaway,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,USS Hathaway stern.jpg,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Hathaway_(NCC-2593),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,Usshathaway.jpg,FALSE
411,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Hathaway,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,USS Hathaway,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Hathaway_(NCC-2593),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/name,USS Hathaway,TRUE
412,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Hathaway,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/status,Active,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Hathaway_(NCC-2593),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/status,active,TRUE
413,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Khan_Noonien_Singh,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,"Khan Noonien Singh, 2267.jpg",http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Khan_Noonien_Singh,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,Khan2285.jpg,FALSE
414,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Khan_Noonien_Singh,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,"Khan Noonien Singh, 2267.jpg",http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Khan_Noonien_Singh,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,Khan2266.jpg,FALSE
415,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Khan_Noonien_Singh,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gender,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Khan_Noonien_Singh,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/gender,male,FALSE
416,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Khan_Noonien_Singh,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Augment,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Khan_Noonien_Singh,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/species,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Human,FALSE
417,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Khan_Noonien_Singh,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Human,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Khan_Noonien_Singh,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/species,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Human,TRUE
418,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Khan_Noonien_Singh,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/actor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ricardo_Montalban,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Khan_Noonien_Singh,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/actor,Ricardo Montalban,TRUE
419,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IKS_B%27Moth,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,IKS B'Moth,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/IKS_B%27Moth,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/name,IKS B'Moth,TRUE
420,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Maxwell_Forrest,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,Male,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Maxwell_Forrest,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/gender,male,TRUE
421,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Maxwell_Forrest,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Human,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Maxwell_Forrest,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/species,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Human,TRUE
422,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Maxwell_Forrest,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/actor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vaughn_Armstrong,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Maxwell_Forrest,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/actor,Vaughn Armstrong,TRUE
423,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Maxwell_Forrest,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/rank,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vice_admiral,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Maxwell_Forrest,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/rank,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Vice_admiral,TRUE
424,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jeremy_Aster,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gender,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jeremy_Aster,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/gender,male,FALSE
425,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jeremy_Aster,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/father,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Aster,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jeremy_Aster,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/father,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ronald_Aster,Unknown
426,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jeremy_Aster,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Human,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jeremy_Aster,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/species,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Human,TRUE
427,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jeremy_Aster,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/mother,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Marla_Aster,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jeremy_Aster,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/mother,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Marla_Aster,Unknown
428,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vulcan_system,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,40,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Vulcan_system,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/name,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Vulcan_(planet),FALSE
429,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Christopher_Pike,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,"Christopher Pike, 2254.jpg",http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Christopher_Pike,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,Discovery Pike.jpg,FALSE
430,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Christopher_Pike,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,"Christopher Pike, 2254.jpg",http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Christopher_Pike,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,pike1.jpg,FALSE
431,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Christopher_Pike,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gender,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Christopher_Pike,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/gender,Male,FALSE
432,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Christopher_Pike,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Human,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Christopher_Pike,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/species,Human,TRUE
433,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Christopher_Pike,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/rank,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Fleet_captain,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Christopher_Pike,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/rank,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Fleet_captain,TRUE
434,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Excalibur_(NCC-26517),http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,USS Excalibur,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Excalibur_(NCC-26517),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/name,USS Excalibur,TRUE
435,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jem%27Hadar_fighter,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/type,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Attack_fighter,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jem%27Hadar_fighter,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/type,Attack ship,FALSE
436,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jem%27Hadar_fighter,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/defenses,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Deflector_shield,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jem%27Hadar_fighter,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/defense,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Shield,FALSE
437,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jem%27Hadar_fighter,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,"Jem'Hadar fighter, profile.jpg",http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jem%27Hadar_fighter,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,Jemhadar attack ship.jpg,FALSE
438,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vaadwaur,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,Jisa alive.jpg,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Vaadwaur,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,Gaul .jpg,FALSE
439,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vaadwaur,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,Jisa alive.jpg,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Vaadwaur,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,Jisa.jpg,FALSE
440,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Armus,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,Armus dormant.jpg,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Armus,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,Armus.jpg,FALSE
441,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Armus,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,Unknown,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Armus,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/gender,Unknown,TRUE
442,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Armus,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,Unknown,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Armus,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/species,Unknown,TRUE
443,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Armus,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/actor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ron_Gans,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Armus,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/actor,Ron Gans,TRUE
444,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Armus,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/actor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Mart_McChesney,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Armus,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/actor,Ron Gans,FALSE
445,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,"Quark, 2370.jpg",http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,Quark2375.jpg,FALSE
446,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gender,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/gender,male,FALSE
447,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/father,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Keldar,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/father,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Keldar,Unknown
448,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ferengi,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/species,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ferengi,TRUE
449,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/mother,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ishka,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/mother,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ishka,Unknown
450,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/actor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Armin_Shimerman,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/actor,Armin Shimmerman,TRUE
451,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Prometheus_(Prometheus_class),http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,USS Prometheus,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Prometheus_(prototype),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/name,USS Prometheus,TRUE
452,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Prometheus_(Prometheus_class),http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/status,Active,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Prometheus_(prototype),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/status,Active,TRUE
453,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jean-Luc_Picard,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/image,"Jean-Luc Picard, 2364.jpg",http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jean-Luc_Picard,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/image,Picard2379.jpg,FALSE
454,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jean-Luc_Picard,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gender,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jean-Luc_Picard,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/gender,male,FALSE
455,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jean-Luc_Picard,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Human,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jean-Luc_Picard,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/species,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Human,TRUE
