,e1,p1,o1,e2,p2,o2,equals
76,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lightning_beam_cannon,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Heavy_weapon,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Lightning_Beam_Cannon,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Heavy_weapon,Unknown
77,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lightning_beam_cannon,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Lightning beam cannon,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Lightning_Beam_Cannon,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Lightning Beam Cannon,TRUE
78,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Cavern_spider,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Cavern spider,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Cavern_Spider,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Cavern Spider,TRUE
79,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Cavern_spider,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/planet,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dathomir/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Cavern_Spider,http://dbkwik.webdatacommons.org/swg.wikia.com/property/planet,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Yavin_IV,Unknown
80,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Andal_Sait,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Andal Sait,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Grand_Admiral_Sait,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Grand Admiral Sait,FALSE
81,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Garrmorl,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Garrmorl,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Garrmorl,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Garrmorl,TRUE
82,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Blob_candy,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Blob candy,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Blob_Candy,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Blob Candy,TRUE
83,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Krix_Swiftshadow,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Krix Swiftshadow,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Krix_Swiftshadow,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Krix Swiftshadow,TRUE
84,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Spiced_tea,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Spiced tea,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Spiced_Tea,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Spiced Tea,TRUE
85,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kihraxz_assault_fighter,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Kihraxz assault fighter,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/TransGalMeg_%22Kihraxz%22_Assault_Fighter,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Kihraxz,TRUE
86,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jawa_ion_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ion_blaster,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Jawa_Ion_Pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pistol,Unknown
87,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jawa_ion_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Jawa ion pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Jawa_Ion_Pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Ion Relic Pistol,TRUE
88,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Liquidsilver_L7_light_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Blaster_pistol/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Liquidsilver_L7,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pistol,Unknown
89,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Liquidsilver_L7_light_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Liquidsilver L7 light blaster pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Liquidsilver_L7,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Liquidsilver L7,TRUE
90,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vaksai,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Vaksai,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Vaksai_Starfighter,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Vaksai Starfighter,TRUE
91,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Blaster_fist,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Blaster fist,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Blaster_Fist,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Blaster Fist,TRUE
92,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Red_Hydra_Z-5,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Blaster_pistol/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Red_Hydra_Z-5,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pistol,Unknown
93,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Red_Hydra_Z-5,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Red Hydra Z-5,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Red_Hydra_Z-5,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Red Hydra Z-5,TRUE
94,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Phobos%27s_lightsaber,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Double-bladed_lightsaber/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Double-Bladed_Darth_Phobos_Lightsaber,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Lightsaber,Unknown
95,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Phobos%27s_lightsaber,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Darth Phobos lightsaber hilt,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Double-Bladed_Darth_Phobos_Lightsaber,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Technical Readout of a Double-Bladed Darth Phobos Lightsaber Hilt,TRUE
96,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/HK-58_Aurek,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,HK-58 Aurek,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/HK-58_Aurek,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,HK-58 Aurek,TRUE
97,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/CDEF_rifle,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Rifle/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/CDEF_Rifle,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Rifle,Unknown
98,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/CDEF_rifle,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,CDEF rifle,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/CDEF_Rifle,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,CDEF Rifle,TRUE
99,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Star_Wars_Galaxies,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,STAR WARS GALAXIES,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Star_Wars_Galaxies:_An_Empire_Divided,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Star Wars Galaxies: An Empire Divided,TRUE
100,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Star_Wars_Galaxies,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,An Empire Divided,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Star_Wars_Galaxies:_An_Empire_Divided,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Star Wars Galaxies: An Empire Divided,TRUE
101,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Model_Q2_hold-out_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Hold-out_blaster/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Republic_Blaster,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pistol,Unknown
102,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Model_Q2_hold-out_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Q2 hold-out blaster pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Republic_Blaster,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Republic Blaster,FALSE
103,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Power_hammer,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Melee_weapon/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Power_Hammer,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Two-handed,Unknown
104,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Power_hammer,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Power hammer,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Power_Hammer,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Power Hammer,TRUE
105,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Almond-kwevvu_Crisp-munchy,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Almond-kwevvu Crisp-munchy,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Almond-Kwevvu_Crisp_Munchies,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Almond-Kwevvu Crisp Munchies,TRUE
106,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Reinforced_combat_staff,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Melee_weapon/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Reinforced_Combat_Staff,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Polearm,Unknown
107,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Reinforced_combat_staff,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Reinforced combat staff,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Reinforced_Combat_Staff,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Polearm,FALSE
108,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vibroknuckler,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vibroweapon,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Vibro_Knuckler,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Melee_weapon,Unknown
109,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vibroknuckler,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Vibroknuckler,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Vibro_Knuckler,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Vibro Knuckler,TRUE
110,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/CDEF_carbine,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Blaster_carbine/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/CDEF_Carbine,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Carbine,Unknown
111,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/CDEF_carbine,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,CDEF carbine,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/CDEF_Carbine,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,CDEF Carbine,TRUE
112,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Alliance_Cold_Weather_Belt,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Alliance Cold Weather Belt,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Alliance_Cold_Weather_Belt,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Alliance Cold Weather Belt,TRUE
113,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/KYD-21_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Blaster_pistol/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/KYD21_Pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pistol,Unknown
114,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/KYD-21_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,KYD-21 blaster pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/KYD21_Pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,KYD21 Pistol,TRUE
115,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Durindfire_(beverage),http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Durindfire,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Durindfire,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Durindfire,TRUE
116,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Belbullab-22_starfighter/Legends,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Belbullab-22 starfighter,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Belbullab-22,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Belbullab-22,TRUE
117,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Scout_trooper_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Hold-out_blaster/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Scout_Blaster,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pistol,Unknown
118,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Scout_trooper_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Scout trooper blaster pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Scout_Blaster,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Scout Blaster,TRUE
119,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Blackhand_Annihilator,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Blaster_pistol/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Blackhand_Annihilator,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pistol,Unknown
120,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Blackhand_Annihilator,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Blackhand Annihilator,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Blackhand_Annihilator,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Blackhand Annihilator,TRUE
121,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Elshandruu_Pica_Thundercloud,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Alcohol/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Elshandruu_Pica_Thundercloud,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Drink,Unknown
122,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Elshandruu_Pica_Thundercloud,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Elshandruu Pica Thundercloud,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Elshandruu_Pica_Thundercloud,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Elshandruu Pica Thundercloud,TRUE
123,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Power_5_heavy_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Heavy_blaster_pistol/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Power5_Pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pistol,Unknown
124,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Power_5_heavy_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Power 5 heavy blaster pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Power5_Pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Power5 Pistol,TRUE
125,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/DX-2_disruptor_pistol/Legends,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Disruptor_pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/DX2_Pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pistol,Unknown
126,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/DX-2_disruptor_pistol/Legends,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,DX-2 disruptor pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/DX2_Pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,DX2 Pistol,TRUE
127,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Narl,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Narl,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Colonel_Narl,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Mindless Treasure Hunter,FALSE
128,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/BTL-A4_LP_%22Longprobe%22,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,"BTL-A4 LP ""Longprobe""",http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Y-wing_Longprobe,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,"BTL-A4 Y-wing ""Longprobe""",TRUE
129,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Model_434_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Heavy_blaster_pistol/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Death-Hammer_Pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pistol,Unknown
130,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Model_434_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Model 434 heavy blaster pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Death-Hammer_Pistol,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Death-Hammer Pistol,FALSE
131,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Rihkxyrk_assault_fighter,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Rihkxyrk Assault Fighter,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/TransGalMeg_%22Rihkxyrk%22_Attack_Ship,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Rihkxyrk Attack Ship,FALSE
132,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/HK-47,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,HK-47,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/HK-47,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,HK-47,TRUE
133,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Beam_rifle,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Beam rifle,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Beam_Rifle,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Beam Rifle,TRUE
134,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/T%27ssolok,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,T'ssolok,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/T%27ssolok,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,T'ssolok,TRUE
135,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vasarian_brandy,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Vasarian brandy,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Vasarian_Brandy,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Vasarian Brandy,TRUE
136,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ruby_bliel,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Ruby bliel,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Ruby_Bliel,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Ruby Bliel,TRUE
137,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Starshine_Surprise,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Alcohol/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Starshine_Surprise,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Drink,Unknown
138,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Starshine_Surprise,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Starshine Surprise,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Starshine_Surprise,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Starshine Surprise,TRUE
139,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Citros_snow_cake,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Citros snow cake,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Citros_Snow_Cake,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Chandad,FALSE
140,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vegeparsine,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Vegeparsine,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Vegeparsine,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Vegeparsine,TRUE
141,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/DL-44_XT,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Heavy_blaster_pistol/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/DL44_XT,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pistol,Unknown
142,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/DL-44_XT,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,DL-44 XT,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/DL44_XT,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,DL44 XT,TRUE
143,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Legendary_vortex_rifle,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Legendary vortex rifle,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/The_Legendary_Vortex_Rifle,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,The Legendary Vortex Rifle,TRUE
144,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kommerken_steak,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Kommerken steak,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Kommerken_Steak,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Kommerken Steak,TRUE
145,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Luhin_Jinnor,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Luhin Jinnor,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Warrant_Officer_Luhin_Jinnor,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Warrant Officer Luhin Jinnor,TRUE
146,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Cryo_lance,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Cryo lance,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Cryo_Lance,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Cryo Lance,TRUE
147,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/M12-L_Kimogila_heavy_fighter,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,M12-L Kimogila heavy fighter,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/MandalMotors_M12-L_%22Kimogila%22_Multi-role_Starfighter,http://dbkwik.webdatacommons.org/swg.wikia.com/property/name,Kimogila Starfighter,FALSE
148,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/C-10_heavy_blaster_pistol,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/type,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Blaster_pistol/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/C-10_%22Dragoneye_Reaper%22,http://dbkwik.webdatacommons.org/swg.wikia.com/property/type,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pistol,Unknown
