,e1,p1,o1,e2,p2,o2,equals
624,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Marla_Gilmore,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gender,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Marla_Gilmore,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/gender,female,FALSE
625,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Marla_Gilmore,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Human,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Marla_Gilmore,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Human,TRUE
626,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Marla_Gilmore,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/rank,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ensign,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Marla_Gilmore,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/rank,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Crewman,Unknown
627,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Marla_Gilmore,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/rank,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Crewman,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Marla_Gilmore,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/rank,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Crewman,Unknown
628,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Talok,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,Male,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Talok,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/gender,male,TRUE
629,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Talok,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Romulan,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Talok,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Romulan,TRUE
630,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Talok,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/rank,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Major,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Talok,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/rank,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Colonel,Unknown
631,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/NCC-30532,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/registry,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/NCC,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/NCC-30532,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/registry,NCC-30532,FALSE
632,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/NCC-30532,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,NCC-30352,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/NCC-30532,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name,NCC-30532,TRUE
633,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/NCC-30532,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/status,Active,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/NCC-30532,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/status,active,TRUE
634,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Turn_of_the_Tide,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/pages,48,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Turn_of_the_Tide,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/pages,48,TRUE
635,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Turn_of_the_Tide,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Malibu_Comics,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Turn_of_the_Tide,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Malibu_Comics,TRUE
636,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Turn_of_the_Tide,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/prev,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Remembrance,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Turn_of_the_Tide,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/before,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Remembrance,Unknown
637,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Not..._Sweeney!,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/editor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Robert_Greenberger,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Not..._Sweeney!,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/editor,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Robert_Greenberger,TRUE
638,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Not..._Sweeney!,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/pages,28,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Not..._Sweeney!,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/pages,24,TRUE
639,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Not..._Sweeney!,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/stardate,8488.3,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Not..._Sweeney!,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/stardate,8488.3,TRUE
640,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Not..._Sweeney!,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/DC_Comics,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Not..._Sweeney!,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/DC_Comics,Unknown
641,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gorn,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/type,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Reptile,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Gorn,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/type,gorn,FALSE
642,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/SS_Xhosa,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,SS Xhosa,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/SS_Xhosa,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name,SS Xhosa,TRUE
643,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/SS_Xhosa,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/status,Active,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/SS_Xhosa,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/status,destroyed,FALSE
644,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Wadi,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/type,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Humanoid,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Wadi,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/type,gam,FALSE
645,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Nanotech_War,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/prev,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/No_Man%27s_Land,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Nanotech_War,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/before,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/No_Man%27s_Land,TRUE
646,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Nanotech_War,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/prev,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Star_Trek:_Gateways,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Nanotech_War,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/before,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/No_Man%27s_Land,FALSE
647,"http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Schism,_Issue_3",http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/pages,22,"http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Schism,_Issue_3",http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/pages,32,TRUE
648,"http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Schism,_Issue_3",http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IDW_Publishing,"http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Schism,_Issue_3",http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/IDW_Publishing,TRUE
649,"http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Schism,_Issue_3",http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/prev,2,"http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Schism,_Issue_3",http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/before,"http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Schism,_Issue_2",FALSE
650,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/D%27Kora_class,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/type,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Pirate,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/D%27Kora_class,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/type,fer,FALSE
651,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/D%27Kora_class,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/type,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Pirate,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/D%27Kora_class,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/type,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Armored_transport,Unknown
652,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/D%27Kora_class,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/crew,450,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/D%27Kora_class,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/crew,450,TRUE
653,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dreams_Die,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/next,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Last_Verse,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dreams_Die,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/after,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Last_Verse,TRUE
654,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dreams_Die,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/editor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Margaret_Clark,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dreams_Die,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/editor,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Margaret_Clark,TRUE
655,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dreams_Die,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/pages,24,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dreams_Die,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/pages,24,TRUE
656,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dreams_Die,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/DC_Comics,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dreams_Die,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/DC_Comics,Unknown
657,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dreams_Die,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/prev,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Bajoran_and_the_Beast,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dreams_Die,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/before,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Bajoran_and_the_Beast,TRUE
658,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Balance_of_Terror_(episode),http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,Balance of Terror,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Balance_of_Terror,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Star_Trek_1,FALSE
659,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Balance_of_Terror_(episode),http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,The Enemy Below,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Balance_of_Terror,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Star_Trek_1,FALSE
660,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/PWB_Tomal,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,PWB Tomal,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/PWB_Tomal,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name,PWB Tomal,TRUE
661,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/PWB_Tomal,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/status,Active,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/PWB_Tomal,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/status,active,TRUE
662,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Doomsday_World,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/next,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Eyes_of_the_Beholders,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Doomsday_World,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/after,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Eyes_of_the_Beholders,TRUE
663,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Doomsday_World,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/stardate,43197.5,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Doomsday_World,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/stardate,43197.5,TRUE
664,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Doomsday_World,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/prev,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gulliver%27s_Fugitives,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Doomsday_World,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/before,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Gulliver%27s_Fugitives,TRUE
665,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Walking_Bear,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gender,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dawson_Walking_Bear,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/gender,male,FALSE
666,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Walking_Bear,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Human,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dawson_Walking_Bear,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Human,TRUE
667,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Walking_Bear,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/rank,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ensign,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dawson_Walking_Bear,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/rank,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Ensign,Unknown
668,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Borath,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gender,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Borath,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/gender,Male,FALSE
669,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Borath,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vorta,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Borath,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Vorta,TRUE
670,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gorta,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/gender,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gender,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Gorta,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/gender,male,FALSE
671,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gorta,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dopterian,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Gorta,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/species,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dopterian,TRUE
672,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/NCC-1701/9,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/class,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Class_F_shuttlecraft,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/NCC-1701/9,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/class,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Class_F_shuttlecraft,TRUE
673,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/NCC-1701/9,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,NCC-1701⁄9,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/NCC-1701/9,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name,NCC-1701/9,TRUE
674,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/NCC-1701/9,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/status,Active,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/NCC-1701/9,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/status,active,TRUE
675,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/New_Life_and_New_Civilizations:_Exploring_Star_Trek_Comics,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/editor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Joseph_F._Berenato,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/New_Life_and_New_Civilizations:_Exploring_Star_Trek_Comics,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/editor,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Joseph_F._Berenato,Unknown
676,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/New_Life_and_New_Civilizations:_Exploring_Star_Trek_Comics,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/pages,304,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/New_Life_and_New_Civilizations:_Exploring_Star_Trek_Comics,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/pages,300,TRUE
677,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/New_Life_and_New_Civilizations:_Exploring_Star_Trek_Comics,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sequart_Research_&_Literacy_Organization,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/New_Life_and_New_Civilizations:_Exploring_Star_Trek_Comics,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Sequart_Organization,Unknown
678,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/All_Those_Years_Ago...,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/next,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Final_Voyage,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/All_Those_Years_Ago...,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/after,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Final_Voyage,Unknown
679,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/All_Those_Years_Ago...,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/next,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Final_Voyage,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/All_Those_Years_Ago...,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/after,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Giri,FALSE
680,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/All_Those_Years_Ago...,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/stardate,1278.4,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/All_Those_Years_Ago...,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/stardate,8370.2,FALSE
681,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/All_Those_Years_Ago...,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/DC_Comics,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/All_Those_Years_Ago...,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/DC_Comics,Unknown
682,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sisko%27s_attack_ship,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/class,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jem%27Hadar_fighter,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Robinson_(Jem%27Hadar_fighter),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/class,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Jem%27Hadar_fighter,TRUE
683,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sisko%27s_attack_ship,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name,Sisko's attack ship,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Robinson_(Jem%27Hadar_fighter),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name,Robinson,FALSE
684,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sisko%27s_attack_ship,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/status,Sunk,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Robinson_(Jem%27Hadar_fighter),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/status,Crashed and submerged,FALSE
685,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Cadet%27s_Orientation_Sourcebook,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/pages,40,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Cadet%27s_Orientation_Sourcebook,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/pages,40,TRUE
686,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Cadet%27s_Orientation_Sourcebook,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/FASA,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Cadet%27s_Orientation_Sourcebook,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/FASA,TRUE
687,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Regula-1_Orbital_Station_Deckplans,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/editor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Todd_Huettel,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Regula-1_Orbital_Station_Deckplans,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/editor,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Todd_Huettel,Unknown
688,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Regula-1_Orbital_Station_Deckplans,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/editor,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Todd_Huettel,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Regula-1_Orbital_Station_Deckplans,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/editor,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/L._Ross_Babcock_III,Unknown
